"gene","ensg","cohen","pvalue","fold_change","ma","sa","mb","sb"
"SMCO4","ENSG00000166002","0.71","0.6132727873988338","1.163265306122449","9.83","2.32","8.31","1.87"
"SMCR8","ENSG00000176994","0.71","0.6979376605722831","1.0935350756533702","22.85","2.64","20.81","3.46"
"SNX19P2","ENSG00000235500","0.71","0.5427623414884077","1.02","0.02","0.03","0","0"
"SPTLC1P1","ENSG00000230397","0.71","0.6348891545687446","1.00990099009901","0.02","0.02","0.01","0.02"
"TAB3P1","ENSG00000235462","0.71","0.5729242862096867","1.0198019801980198","0.03","0.03","0.01","0.01"
"TMCO5B","ENSG00000215296","0.71","0.5543701893708003","1.0198019801980198","0.03","0.04","0.01","0.01"
"TMEM31","ENSG00000179363","0.71","0.5995074899214937","1.0353982300884956","0.17","0.06","0.13","0.03"
"TMSB10","ENSG00000034510","0.71","0.5958216030861552","1.2521075873143315","560.42","157.15","447.38","75.45"
"TRIM39","ENSG00000204599","0.71","0.5810126365581709","1.0643000669792364","14.89","1.56","13.93","0.69"
"TRPV1","ENSG00000196689","0.71","0.578966938405797","1.0624999999999998","0.19","0.12","0.12","0.05"
"UBE2MP1","ENSG00000261461","0.71","0.6074822846480771","1.029126213592233","0.06","0.04","0.03","0.02"
"WDR63","ENSG00000162643","0.71","0.6255695395889757","1.3223443223443223","2.61","1.56","1.73","1.32"
"ZNF25","ENSG00000175395","0.71","0.6266526850969177","1.1306441902468394","17.78","3.36","15.61","2.8"
"AC005520.4","ENSG00000259065","0.7","0.597194065535276","1.0940170940170941","0.28","0.19","0.17","0.09"
"AC011481.2","ENSG00000267282","0.7","0.6074822846480771","1.0198019801980198","0.03","0.03","0.01","0.02"
"AC011773.3","ENSG00000258256","0.7","0.6014759696458685","1.00990099009901","0.02","0.02","0.01","0.01"
"AC073611.1","ENSG00000257605","0.7","0.5906012195121951","1.09009009009009","0.21","0.18","0.11","0.08"
"AC087855.2","ENSG00000254302","0.7","0.5482097175141243","1.01","0.01","0.02","0","0"
"AC105411.1","ENSG00000259867","0.7","0.5889356853292429","2.0614525139664805","2.69","3.05","0.79","0.87"
"AC136777.1","ENSG00000249868","0.7","0.6074822846480771","1.0677966101694916","0.26","0.13","0.18","0.08"
"AC138932.1","ENSG00000183458","0.7","0.5829093441150045","1.2797074954296161","6","2.43","4.47","0.85"
"AC146944.2","ENSG00000253333","0.7","0.5482166332665331","1.06","0.06","0.09","0","0.01"
"AC245052.7","ENSG00000269524","0.7","0.5687847235238987","1.02","0.02","0.03","0","0.01"
"AL096870.2","ENSG00000260669","0.7","0.5854914680329695","1.048","0.31","0.11","0.25","0.05"
"AL157387.1","ENSG00000234918","0.7","0.5739518450184502","1.0666666666666667","0.12","0.12","0.05","0.04"
"AL162311.2","ENSG00000257307","0.7","0.6064107298814722","1.019047619047619","0.07","0.04","0.05","0.02"
"AL357153.2","ENSG00000257759","0.7","0.6074822846480771","1.0098039215686274","0.03","0.03","0.02","0.02"
"AL365205.4","ENSG00000269387","0.7","0.5482097175141243","1.01","0.01","0.01","0","0"
"AL391422.1","ENSG00000219992","0.7","0.6096768558951965","1.0964912280701753","0.25","0.18","0.14","0.13"
"AL590483.2","ENSG00000237759","0.7","0.5851747739703091","1.00990099009901","0.02","0.03","0.01","0.01"
"AP001330.1","ENSG00000253282","0.7","0.5916893414211438","1.0476190476190477","0.1","0.08","0.05","0.04"
"BCL9L","ENSG00000186174","0.7","0.5995074899214937","1.3637637170207797","57.41","24.55","41.83","10.22"
"C12orf49","ENSG00000111412","0.7","0.6074822846480771","1.0649809679173463","38.17","3.74","35.78","2.21"
"C1QTNF12","ENSG00000184163","0.7","0.6004077719112988","1.1746987951807228","0.95","0.49","0.66","0.21"
"CCDC42","ENSG00000161973","0.7","0.6192280485829958","1.029126213592233","0.06","0.05","0.03","0.04"
"CCDC6","ENSG00000108091","0.7","0.5493059982541464","1.1476338906205725","80","16.53","69.58","1.92"
"CDCP1","ENSG00000163814","0.7","0.5658547559966914","1.1929824561403506","0.36","0.4","0.14","0.08"
"CHRNA7","ENSG00000175344","0.7","0.640627731157133","1.1540697674418605","2.97","0.84","2.44","0.81"
"COPZ1","ENSG00000111481","0.7","0.6074822846480771","1.0718931635759756","153.91","17.17","143.52","11.05"
"DACT2","ENSG00000164488","0.7","0.612825278551532","2.232698961937716","24.81","28.2","10.56","15.89"
"DLD","ENSG00000091140","0.7","0.6074822846480771","1.0809069508115476","86.24","10.11","79.71","5.64"
"EDN1","ENSG00000078401","0.7","0.5598604965051819","2.1255411255411256","3.91","3.98","1.31","0.55"
"EFCAB13","ENSG00000178852","0.7","0.5892486095905408","1.140495867768595","0.38","0.28","0.21","0.11"
"FBXO16","ENSG00000214050","0.7","0.6132727873988338","1.1164483260553129","6.67","1.3","5.87","0.95"
"FCRLA","ENSG00000132185","0.7","0.5599437311815006","1.0294117647058825","0.05","0.06","0.02","0.02"
"FZD4","ENSG00000174804","0.7","0.5917469308216953","1.6266866566716642","20.7","13.85","12.34","4.75"
"GPC5-AS2","ENSG00000232885","0.7","0.5617937679769895","1.02","0.02","0.04","0","0.01"
"GTF2H3","ENSG00000111358","0.7","0.6658307836223646","1.0801518666947902","50.21","5.34","46.41","6.65"
"GUK1","ENSG00000143774","0.7","0.6074822846480771","1.132979731009661","58.81","11.81","51.79","5.79"
"HOGA1","ENSG00000241935","0.7","0.5999182791141253","1.2086956521739132","0.39","0.41","0.15","0.18"
"HPR","ENSG00000261701","0.7","0.5984178457616316","1.01","0.01","0.02","0","0.01"
"HSPA9","ENSG00000113013","0.7","0.6074822846480771","1.115250418967554","404.94","67.55","362.99","45.31"
"IER5L","ENSG00000188483","0.7","0.6132727873988338","1.3785540211210396","15.97","8.36","11.31","5.22"
"IGFBP7","ENSG00000163453","0.7","0.6074822846480771","1.6844919786096255","5.3","4.05","2.74","1.85"
"INPP5E","ENSG00000148384","0.7","0.5790343329184112","1.0814285714285714","29.28","3.79","27","1.33"
"ITIH3","ENSG00000162267","0.7","0.569295291506017","1.496","0.87","1.15","0.25","0.22"
"KCNMB1","ENSG00000145936","0.7","0.6074822846480771","1.1544715447154472","0.42","0.3","0.23","0.17"
"KLF3","ENSG00000109787","0.7","0.566676705882353","1.1900413507925567","68.07","16.62","57.04","5.1"
"KRT18P10","ENSG00000214207","0.7","0.5480393855452027","1.11","0.11","0.21","0","0"
"LINC00899","ENSG00000231711","0.7","0.5492817172095344","1.01","0.01","0.02","0","0"
"LINC01043","ENSG00000260343","0.7","0.6074822846480771","1.4954022988505749","12.01","5.49","7.7","4.64"
"LINC01151","ENSG00000253819","0.7","0.5482097175141243","1.01","0.01","0.02","0","0"
"LINC02259","ENSG00000259783","0.7","0.5970322856531965","1.0198019801980198","0.03","0.02","0.01","0.01"
"LSM10","ENSG00000181817","0.7","0.6074822846480771","1.1117226197028067","19.2","3.08","17.17","1.79"
"MFSD14B","ENSG00000148110","0.7","0.6032699737808076","1.072057205720572","57.47","6.17","53.54","3.24"
"MIR1271","ENSG00000221464","0.7","0.6149204286892004","1.0196078431372548","0.04","0.03","0.02","0.03"
"MRPL14","ENSG00000180992","0.7","0.6053770765855188","1.1140377132595032","36.22","5.8","32.41","3.06"
"MXRA7P1","ENSG00000232320","0.7","0.5951459517426273","1.0196078431372548","0.04","0.04","0.02","0.02"
"MYO1H","ENSG00000174527","0.7","0.5780863102701471","1.1743119266055044","0.28","0.31","0.09","0.11"
"OLIG3","ENSG00000177468","0.7","0.6266526850969177","1.9989608590232075","56.71","80.09","27.87","54.57"
"OTUD5","ENSG00000068308","0.7","0.5993915516875398","1.061233198207809","48.74","4.81","45.87","2.28"
"OXCT1","ENSG00000083720","0.7","0.6203843762583555","1.3482794577685089","24.86","9.52","18.18","7.69"
"P3H1","ENSG00000117385","0.7","0.583752110153364","1.2876218453732142","95.43","38.08","73.89","10.86"
"PDGFRL","ENSG00000104213","0.7","0.6434040079547193","1.1777777777777778","1.12","0.51","0.8","0.52"
"PKD1P6","ENSG00000250251","0.7","0.5798268730930048","1.1742857142857144","11.33","3.12","9.5","1.01"
"PLN","ENSG00000198523","0.7","0.549491294059036","1.01","0.01","0.03","0","0"
"PSMD3","ENSG00000108344","0.7","0.5585990088238849","1.0712226444764776","162.49","18.24","151.62","3.47"
"PSME2P2","ENSG00000225131","0.7","0.6156507318668738","1.0846153846153845","0.41","0.17","0.3","0.13"
"PTHLH","ENSG00000087494","0.7","0.5582275344785871","1.114285714285714","0.17","0.22","0.05","0.05"
"RANP1","ENSG00000236603","0.7","0.5543701893708003","1.1631578947368422","1.21","0.54","0.9","0.07"
"RDH8","ENSG00000080511","0.7","0.574293259592119","1.0198019801980198","0.03","0.03","0.01","0.01"
"RN7SL794P","ENSG00000240235","0.7","0.5492817172095344","1.01","0.01","0.01","0","0"
"RNA5SP434","ENSG00000252456","0.7","0.5915098341103762","1.00990099009901","0.02","0.02","0.01","0.01"
"RNU6-1046P","ENSG00000252347","0.7","0.5474792081704704","1.01","0.01","0.01","0","0"
"RPL31P49","ENSG00000241680","0.7","0.6142734859125837","1.0196078431372548","0.04","0.03","0.02","0.03"
"SCRN1","ENSG00000136193","0.7","0.6074822846480771","1.1641427638220798","195.03","42.66","167.39","25.33"
"SERF1A","ENSG00000172058","0.7","0.5493059982541464","1.05","0.05","0.09","0","0.01"
"SLC17A8","ENSG00000179520","0.7","0.5717244361776331","1.603305785123967","0.94","1.3","0.21","0.29"
"SLC18B1","ENSG00000146409","0.7","0.5886313570487484","1.1741496598639456","24.89","5.61","21.05","2.44"
"SLC35E4","ENSG00000100036","0.7","0.6195876161991755","1.2043650793650793","5.07","1.65","4.04","1.44"
"SLITRK4","ENSG00000179542","0.7","0.694025555175948","1.2338877338877339","10.87","3.17","8.62","3.54"
"SNORD116-24","ENSG00000207279","0.7","0.6772381140598531","1.0534351145038168","0.38","0.1","0.31","0.12"
"SOCS1","ENSG00000185338","0.7","0.6074822846480771","1.3017241379310343","2.02","1.22","1.32","0.61"
"SOD3","ENSG00000109610","0.7","0.5583120783460284","1.5925925925925923","1.15","1.51","0.35","0.21"
"SYNM","ENSG00000182253","0.7","0.5564160504303552","1.9082568807339448","26.04","20.94","13.17","2.26"
"TPT1P4","ENSG00000217027","0.7","0.5832338230346529","1.0427350427350428","0.22","0.08","0.17","0.03"
"TRABD2B","ENSG00000269113","0.7","0.6996431838230304","1.2061790668348045","18.13","7.38","14.86","13.01"
"TRIM21","ENSG00000132109","0.7","0.6228763476171406","1.1458333333333335","7.8","1.78","6.68","1.43"
"TRIM38","ENSG00000112343","0.7","0.6074822846480771","1.1300813008130082","0.39","0.26","0.23","0.14"
"UPP1","ENSG00000183696","0.7","0.6074822846480771","1.3035776311219174","36.53","12.98","27.79","6.72"
"AC005082.1","ENSG00000226816","0.69","0.6326281592975854","1.028846153846154","0.07","0.05","0.04","0.05"
"AC007493.2","ENSG00000261393","0.69","0.6132727873988338","1.0097087378640777","0.04","0.02","0.03","0.02"
"AC010343.1","ENSG00000240376","0.69","0.5601617144233084","1.1208053691275168","0.67","0.29","0.49","0.05"
"AC010857.1","ENSG00000272479","0.69","0.6074822846480771","1.0545454545454545","0.16","0.11","0.1","0.06"
"AC013470.3","ENSG00000236048","0.69","0.6074822846480771","1.01","0.01","0.02","0","0.01"
"AC018464.1","ENSG00000234520","0.69","0.5617937679769895","1.03","0.03","0.04","0","0.01"
"AC026116.1","ENSG00000258117","0.69","0.5892486095905408","1.01","0.01","0.02","0","0.01"
"AC051619.4","ENSG00000259520","0.69","0.5585990088238849","1.156862745098039","0.18","0.33","0.02","0.02"
"AC064847.1","ENSG00000218682","0.69","0.6096768558951965","1.01","0.01","0.01","0","0.01"
"AC079075.1","ENSG00000259561","0.69","0.5544302328416434","1.01","0.01","0.02","0","0"
"AC114737.3","ENSG00000236280","0.69","0.6074822846480771","1.01","0.01","0.02","0","0.01"
"AC117944.1","ENSG00000236676","0.69","0.6325014597394444","1.0198019801980198","0.03","0.02","0.01","0.02"
"AC119403.2","ENSG00000266938","0.69","0.5535642944485205","1.01","0.01","0.01","0","0"
"AC133134.1","ENSG00000244245","0.69","0.5602083613647285","1.6635514018691588","0.78","1.36","0.07","0.05"
"AC135279.3","ENSG00000256293","0.69","0.5780863102701471","1.0198019801980198","0.03","0.03","0.01","0.01"
"AC235097.1","ENSG00000223438","0.69","0.6589981046799825","1.0098039215686274","0.03","0.02","0.02","0.02"
"ADAMTS19","ENSG00000145808","0.69","0.6542399763015626","1.4526315789473683","19.7","12.94","13.25","15.34"
"AGPAT3","ENSG00000160216","0.69","0.5719375682266868","1.3183311432325888","39.13","15.68","29.44","3.01"
"AGT","ENSG00000135744","0.69","0.6266526850969177","1.4797979797979797","1.93","1.67","0.98","1.48"
"AL022718.1","ENSG00000226532","0.69","0.5547599367165632","1.372549019607843","0.4","0.71","0.02","0.02"
"AL049775.1","ENSG00000205562","0.69","0.5657652626597255","1.150943396226415","0.22","0.3","0.06","0.06"
"AL132657.1","ENSG00000226578","0.69","0.6594870420278244","1.1323529411764708","0.54","0.29","0.36","0.29"
"AL133153.1","ENSG00000258446","0.69","0.6107281151281151","1.0194174757281553","0.05","0.04","0.03","0.03"
"AL606970.1","ENSG00000224417","0.69","0.6132727873988338","1.265625","0.62","0.61","0.28","0.39"
"ALKAL2","ENSG00000189292","0.69","0.6074822846480771","1.5999999999999999","1.88","1.86","0.8","0.72"
"ALPK1","ENSG00000073331","0.69","0.5974290284739256","1.2457142857142856","1.18","0.66","0.75","0.3"
"AP002383.1","ENSG00000255653","0.69","0.5601617144233084","1.01","0.01","0.02","0","0"
"APLNR","ENSG00000134817","0.69","0.6074822846480771","1.3703703703703702","1.59","1.2","0.89","0.51"
"B4GALT7","ENSG00000027847","0.69","0.5557826668287347","1.0765054294175713","20.81","2.7","19.26","0.34"
"CALCR","ENSG00000004948","0.69","0.6074822846480771","1.7721518987341771","3.2","3.32","1.37","1.21"
"CD93","ENSG00000125810","0.69","0.564172094128833","1.076923076923077","0.12","0.14","0.04","0.03"
"CLEC7A","ENSG00000172243","0.69","0.5566367426078527","1.02","0.02","0.03","0","0"
"CPE","ENSG00000109472","0.69","0.5687938187778037","1.3916528820460619","108.37","52.88","77.59","9.37"
"CTSD","ENSG00000117984","0.69","0.6053770765855188","1.3540372670807452","70.94","30.83","52.13","12.37"
"DGKG","ENSG00000058866","0.69","0.6132727873988338","1.1239669421487604","0.36","0.26","0.21","0.16"
"DHX29","ENSG00000067248","0.69","0.5700606626224919","1.1059024807527802","63.64","10.09","57.45","2.4"
"DIPK1B","ENSG00000165716","0.69","0.6074822846480771","1.1404040404040403","44.16","9.49","38.6","4.94"
"DUSP6","ENSG00000139318","0.69","0.6074822846480771","1.790755777638976","27.67","21.35","15.01","9.71"
"ECH1","ENSG00000104823","0.69","0.6163377444589309","1.1235687022900762","22.55","4.33","19.96","2.96"
"EMP1","ENSG00000134531","0.69","0.6463997575206486","1.6973073351903438","17.28","15.87","9.77","7.32"
"ERP29","ENSG00000089248","0.69","0.6117132907515969","1.1148559447076185","142.56","23.87","127.77","15.88"
"FAM241A","ENSG00000174749","0.69","0.5766088090607482","1.625","1.6","1.96","0.6","0.3"
"FARP1","ENSG00000152767","0.69","0.5764732974705277","1.1567513062608854","125.19","28.16","108.09","8.52"
"FDPS","ENSG00000160752","0.69","0.6132727873988338","1.2133993420838356","371.55","92.75","306.03","64.7"
"FDPSP4","ENSG00000254793","0.69","0.6132995112252506","1.00990099009901","0.02","0.02","0.01","0.02"
"FDXR","ENSG00000161513","0.69","0.6117132907515969","1.176062263357173","54.91","14.36","46.54","8.49"
"FHL3","ENSG00000183386","0.69","0.6074822846480771","1.245743473325766","20.95","6.98","16.62","3.76"
"GBP2","ENSG00000162645","0.69","0.5917469308216953","1.3782051282051282","1.15","0.93","0.56","0.28"
"GPR162","ENSG00000250510","0.69","0.6074822846480771","1.278702163061564","29.74","10.32","23.04","5.66"
"HAGHL","ENSG00000103253","0.69","0.6132727873988338","1.137577002053388","4.54","1.14","3.87","0.71"
"HMG20B","ENSG00000064961","0.69","0.5655415373682341","1.1644031451036454","47.87","11.93","40.97","2.29"
"HNRNPCL1","ENSG00000179172","0.69","0.5647453941120608","1.0392156862745099","0.06","0.07","0.02","0.02"
"HSP90AB3P","ENSG00000183199","0.69","0.6462821888737305","1.1379310344827585","1.31","0.45","1.03","0.39"
"JAKMIP3","ENSG00000188385","0.69","0.6156507318668738","1.1157894736842107","1.12","0.33","0.9","0.28"
"KCNK15","ENSG00000124249","0.69","0.6074822846480771","1.029126213592233","0.06","0.05","0.03","0.03"
"LEPR","ENSG00000116678","0.69","0.6873783018867925","1.1522556390977443","5.13","1.26","4.32","1.38"
"LGALS9C","ENSG00000171916","0.69","0.5808806404329688","1.02","0.02","0.02","0","0.01"
"LINC00315","ENSG00000184274","0.69","0.5558690962099125","1.01","0.01","0.02","0","0"
"LINC00629","ENSG00000227060","0.69","0.6132727873988338","1.0642201834862384","0.16","0.12","0.09","0.08"
"LINC01180","ENSG00000266979","0.69","0.5557826668287347","1.01","0.01","0.02","0","0"
"LINC01504","ENSG00000225434","0.69","0.5599437311815006","1.02","0.02","0.04","0","0"
"LINC02003","ENSG00000264026","0.69","0.6132727873988338","1.0098039215686274","0.03","0.02","0.02","0.02"
"LINC02212","ENSG00000249396","0.69","0.6074822846480771","1.0857142857142859","0.14","0.17","0.05","0.09"
"MAML2","ENSG00000184384","0.69","0.6092765410041093","1.1130722559293988","19.18","3.15","17.13","1.93"
"MAN2B1","ENSG00000104774","0.69","0.6065059410054009","1.203056768558952","43.08","12.28","35.64","5.51"
"MARK3","ENSG00000075413","0.69","0.5702017723880597","1.0568846358320043","98.4","9.28","93.05","2.14"
"MEDAG","ENSG00000102802","0.69","0.614545610702783","1.028301886792453","0.09","0.05","0.06","0.04"
"METTL7B","ENSG00000170439","0.69","0.6074822846480771","1.1721311475409837","0.43","0.35","0.22","0.19"
"MFSD12","ENSG00000161091","0.69","0.5854914680329695","1.2041795135320315","34.15","10.15","28.19","3.1"
"MIR503HG","ENSG00000223749","0.69","0.6074822846480771","1.4020270270270272","7.3","3.69","4.92","1.85"
"MPP4","ENSG00000082126","0.69","0.5702017723880597","1.1111111111111112","0.3","0.22","0.17","0.05"
"MSLNL","ENSG00000162006","0.69","0.602867282654347","1.01","0.01","0.02","0","0.01"
"NABP1","ENSG00000173559","0.69","0.5906538771071234","2.014025245441795","13.36","11.97","6.13","2.27"
"NDUFB3","ENSG00000119013","0.69","0.6117635158702477","1.0917085427135678","33.76","4.47","30.84","3.28"
"NR1D1","ENSG00000126368","0.69","0.6157180815426098","1.3282732447817838","6","2.92","4.27","1.58"
"NRIP2","ENSG00000053702","0.69","0.6074822846480771","1.1092436974789917","0.32","0.22","0.19","0.11"
"OR5G3","ENSG00000241356","0.69","0.5554934468085105","1.03","0.03","0.05","0","0"
"PACS1","ENSG00000175115","0.69","0.6074822846480771","1.1742953776775646","51.08","12.52","43.35","7.28"
"PALMD","ENSG00000099260","0.69","0.6588254102545401","1.4411290322580645","16.87","9.29","11.4","7.8"
"PCOLCE-AS1","ENSG00000224729","0.69","0.6074822846480771","1.1484375","0.47","0.32","0.28","0.15"
"PDE1C","ENSG00000154678","0.69","0.6132727873988338","2.375277572168764","31.09","30","12.51","10.65"
"PHBP2","ENSG00000254512","0.69","0.6074822846480771","1.0196078431372548","0.04","0.04","0.02","0.02"
"PLBD2","ENSG00000151176","0.69","0.6132727873988338","1.1144179894179895","32.7","5.72","29.24","3.86"
"PLD3","ENSG00000105223","0.69","0.6074822846480771","1.4466249069166413","329.25","175.26","227.29","68.35"
"PLD6","ENSG00000179598","0.69","0.5827791460674158","1.0661157024793388","0.29","0.13","0.21","0.05"
"POLR2A","ENSG00000181222","0.69","0.6076252692031586","1.128019536881749","382.38","75.1","338.87","42.83"
"PPIAP73","ENSG00000182000","0.69","0.5893626229508196","1.01","0.01","0.02","0","0.01"
"PRICKLE2-AS3","ENSG00000226017","0.69","0.5767476174151526","1.02","0.02","0.03","0","0.01"
"PSMB1","ENSG00000008018","0.69","0.6074822846480771","1.1020408163265305","145.88","21.46","132.28","11.9"
"PSMD13","ENSG00000185627","0.69","0.5723624985513963","1.0973079968329376","137.59","19.44","125.3","5.97"
"RPS13P2","ENSG00000228929","0.69","0.6585564278418211","1.066147859922179","1.74","0.24","1.57","0.27"
"RXFP2","ENSG00000133105","0.69","0.580354351506942","1.222222222222222","0.32","0.39","0.08","0.13"
"SELENOW","ENSG00000178980","0.69","0.6074822846480771","1.1419259623662525","91.85","17.8","80.31","11.7"
"SERTAD4-AS1","ENSG00000203706","0.69","0.6132727873988338","1.1395348837209303","0.47","0.3","0.29","0.19"
"SH3BGR","ENSG00000185437","0.69","0.6132727873988338","1.1814671814671815","2.06","0.73","1.59","0.5"
"SIAH2-AS1","ENSG00000244265","0.69","0.6595971453539179","1.0373831775700935","0.11","0.06","0.07","0.06"
"SLC22A11","ENSG00000168065","0.69","0.6074822846480771","1.00990099009901","0.02","0.02","0.01","0.01"
"SLC30A2","ENSG00000158014","0.69","0.6477627174813588","1.0294117647058825","0.05","0.04","0.02","0.04"
"SLC66A1","ENSG00000040487","0.69","0.6074822846480771","1.1205761316872427","26.23","5.04","23.3","2.61"
"SMCO3","ENSG00000179256","0.69","0.5547599367165632","1.2079207920792079","0.22","0.39","0.01","0.02"
"SMURF2P1","ENSG00000248121","0.69","0.6074822846480771","1.0806451612903227","0.34","0.16","0.24","0.08"
"SNORD100","ENSG00000221500","0.69","0.632778564713256","1.1146496815286626","0.75","0.28","0.57","0.24"
"SOX10","ENSG00000100146","0.69","0.5558690962099125","1.8333333333333333","0.98","1.63","0.08","0.09"
"SSTR5","ENSG00000162009","0.69","0.5748421851638873","1.0490196078431373","0.07","0.08","0.02","0.03"
"TCAF2P1","ENSG00000159860","0.69","0.5707648975791435","1.0198019801980198","0.03","0.04","0.01","0.01"
"TGFB1","ENSG00000105329","0.69","0.6211015592348497","1.3276836158192091","3.7","1.89","2.54","1.16"
"TMEM179B","ENSG00000185475","0.69","0.6035094474153296","1.2365319865319864","13.69","4.59","10.88","1.83"
"TRIM43CP","ENSG00000144188","0.69","0.5546051381955436","1.01","0.01","0.02","0","0"
"U62317.1","ENSG00000272666","0.69","0.5602083613647285","1.01","0.01","0.02","0","0"
"ZNHIT2","ENSG00000174276","0.69","0.5696450151762783","1.276470588235294","3.34","1.57","2.4","0.3"
"ABCB9","ENSG00000150967","0.68","0.6212822243651559","1.0965665236051503","9.22","1.45","8.32","1.08"
"AC007064.2","ENSG00000237689","0.68","0.5713114006514658","1.0857142857142859","0.14","0.16","0.05","0.02"
"AC007834.1","ENSG00000249094","0.68","0.5637858725431805","1.01","0.01","0.02","0","0"
"AC008496.2","ENSG00000250258","0.68","0.6372671252995286","1.00990099009901","0.02","0.02","0.01","0.02"
"AC008696.1","ENSG00000225869","0.68","0.5788994675427666","1.0392156862745099","0.06","0.07","0.02","0.02"
"AC011374.2","ENSG00000272112","0.68","0.6476189240172036","1.0198019801980198","0.03","0.02","0.01","0.02"
"AC015522.1","ENSG00000254202","0.68","0.5649585380325145","1.1941747572815533","0.23","0.39","0.03","0.03"
"AC018845.1","ENSG00000259821","0.68","0.6074822846480771","1.01","0.01","0.02","0","0.01"
"AC021483.2","ENSG00000261229","0.68","0.6372671252995286","1.029126213592233","0.06","0.04","0.03","0.04"
"AC025594.1","ENSG00000224163","0.68","0.6149204286892004","1.0198019801980198","0.03","0.02","0.01","0.02"
"AC027237.5","ENSG00000259426","0.68","0.583752110153364","1.2095808383233533","1.02","0.61","0.67","0.17"
"AC093106.1","ENSG00000236238","0.68","0.5659996693043581","1.02","0.02","0.05","0","0"
"AC103810.1","ENSG00000264057","0.68","0.619977478422199","1.0363636363636364","0.14","0.06","0.1","0.04"
"AC144831.1","ENSG00000261888","0.68","0.5702762848152896","2.177685950413223","4.27","5.47","1.42","0.44"
"AL353613.1","ENSG00000232211","0.68","0.6132727873988338","1.01","0.01","0.01","0","0.01"
"AL358334.2","ENSG00000258711","0.68","0.5877676451114544","1.0198019801980198","0.03","0.03","0.01","0.01"
"AL807757.2","ENSG00000236095","0.68","0.6207277701778385","1.0198019801980198","0.03","0.02","0.01","0.02"
"AMIGO2","ENSG00000139211","0.68","0.5857470732250166","1.4378109452736318","1.89","1.57","1.01","0.3"
"ANXA2P1","ENSG00000213406","0.68","0.5942788009488894","1.0196078431372548","0.04","0.04","0.02","0.01"
"AP001007.1","ENSG00000254932","0.68","0.5652503141671607","1.01","0.01","0.02","0","0"
"AP001471.1","ENSG00000227438","0.68","0.6096768558951965","1.01","0.01","0.01","0","0.01"
"AP003721.4","ENSG00000257052","0.68","0.6074822846480771","1.0196078431372548","0.04","0.02","0.02","0.01"
"APOH","ENSG00000091583","0.68","0.6074822846480771","1.0490196078431373","0.07","0.08","0.02","0.05"
"BCRP2","ENSG00000169668","0.68","0.6074822846480771","1.046296296296296","0.13","0.1","0.08","0.05"
"BNC2","ENSG00000173068","0.68","0.5945021734452335","3.4103448275862074","8.89","13.42","1.9","1.28"
"BTN1A1","ENSG00000124557","0.68","0.6074822846480771","1.00990099009901","0.02","0.02","0.01","0.01"
"C10orf95","ENSG00000120055","0.68","0.6074822846480771","1.0194174757281553","0.05","0.05","0.03","0.02"
"C1QTNF7","ENSG00000163145","0.68","0.5645991448931116","1.02","0.02","0.03","0","0"
"C9orf85","ENSG00000155621","0.68","0.6074822846480771","1.0593886462882098","11.13","1.08","10.45","0.6"
"CARD6","ENSG00000132357","0.68","0.6074822846480771","1.09009009009009","0.21","0.18","0.11","0.08"
"CCDC190","ENSG00000185860","0.68","0.5717244361776331","1.0495049504950495","0.06","0.1","0.01","0.02"
"CLDN4","ENSG00000189143","0.68","0.6074822846480771","1.407766990291262","1.9","1.31","1.06","0.52"
"COPZ2","ENSG00000005243","0.68","0.6411267112237844","1.2192513368983957","1.28","0.75","0.87","0.56"
"CRISPLD2","ENSG00000103196","0.68","0.6132727873988338","1.3190184049079754","1.15","0.89","0.63","0.48"
"CTAGE13P","ENSG00000230711","0.68","0.567031009756671","1.01","0.01","0.02","0","0"
"DNAJA2","ENSG00000069345","0.68","0.6132727873988338","1.0810224632068164","68.78","8.18","63.55","5.48"
"DSC3","ENSG00000134762","0.68","0.6142734859125837","1.3494809688581315","2.9","1.61","1.89","0.96"
"DUSP27","ENSG00000198842","0.68","0.566676705882353","1.099009900990099","0.11","0.17","0.01","0.03"
"EFNA5","ENSG00000184349","0.68","0.6074822846480771","1.4997523526498266","29.28","17.86","19.19","5.72"
"EN2","ENSG00000164778","0.68","0.6132727873988338","1.1043478260869566","0.27","0.21","0.15","0.13"
"ERAS","ENSG00000187682","0.68","0.6074822846480771","1.0512820512820513","0.23","0.09","0.17","0.05"
"ERMP1","ENSG00000099219","0.68","0.6557035509061442","1.168166089965398","15.88","3.64","13.45","3.97"
"FBXL21P","ENSG00000164616","0.68","0.5739518450184502","1.03","0.03","0.04","0","0.01"
"GAB3","ENSG00000160219","0.68","0.5812093672596261","1.0648148148148147","0.15","0.13","0.08","0.04"
"GALM","ENSG00000143891","0.68","0.610334751522641","1.1922596754057428","8.55","2.37","7.01","1.6"
"GJB2","ENSG00000165474","0.68","0.5945021734452335","1.0485436893203883","0.08","0.1","0.03","0.04"
"GNL1","ENSG00000204590","0.68","0.5740233721332257","1.082566323768273","78.98","10.06","72.88","1.92"
"GOLGA2P11","ENSG00000260062","0.68","0.5906538771071234","1.01","0.01","0.02","0","0.01"
"GPRC5A","ENSG00000013588","0.68","0.6074822846480771","1.3333333333333335","0.68","0.81","0.26","0.33"
"GRAP","ENSG00000154016","0.68","0.5915098341103762","1.2972972972972974","0.92","0.8","0.48","0.21"
